"filename", "language", "YAML", "Java", "comment", "blank", "total"
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\itemstack\other\Other.java", "Java", 0, -47, 0, -13, -60
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\itemstack\other\RaceProvince.java", "Java", 0, -86, 0, -25, -111
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\itemstack\other\XP.java", "Java", 0, -105, -1, -21, -127
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\itemstack\zhuangbei\ArmorChest.java", "Java", 0, -979, -4, -28, -1011
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\itemstack\zhuangbei\ArmorFeet.java", "Java", 0, -958, -4, -28, -990
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\itemstack\zhuangbei\ArmorHead.java", "Java", 0, -967, -4, -57, -1028
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\itemstack\zhuangbei\ArmorLeg.java", "Java", 0, -970, -4, -32, -1006
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\itemstack\zhuangbei\BiWeapon.java", "Java", 0, -690, -3, -56, -749
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\itemstack\zhuangbei\Fabao.java", "Java", 0, -1304, -12, -96, -1412
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\itemstack\zhuangbei\Shipin.java", "Java", 0, -2133, 0, -170, -2303
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\itemstack\zhuangbei\Weapon.java", "Java", 0, -1363, -10, -65, -1438
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\itemstack\zhuangbei\YiQi.java", "Java", 0, -597, -3, -49, -649
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\jineng\DoJiNeng.java", "Java", 0, 173, 0, 25, 198
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\jineng\dan\zhenfa\Huo.java", "Java", 0, 29, 0, 10, 39
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\jineng\dan\zhenfa\Jin.java", "Java", 0, 46, 0, 18, 64
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\jineng\dan\zhenfa\Mu.java", "Java", 0, 24, 0, 10, 34
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\jineng\dan\zhenfa\Shui.java", "Java", 0, 28, 0, 10, 38
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\jineng\dan\zhenfa\Tu.java", "Java", 0, 22, 0, 9, 31
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\jineng\gong\weapon\juji\BeiDouMieShenGong.java", "Java", 0, 19, 0, 5, 24
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\jineng\gong\weapon\juji\QinTongGong.java", "Java", 0, 19, 0, 4, 23
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\jineng\gong\weapon\juji\TengMuGong.java", "Java", 0, 19, 0, 4, 23
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\jineng\gong\weapon\juji\YanTieGong.java", "Java", 0, 19, 0, 4, 23
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\jineng\gong\weapon\juji\ZhongChuiGong.java", "Java", 0, 19, 0, 4, 23
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\jineng\gong\weapon\lingjian\FuRongGong.java", "Java", 0, 25, 0, 7, 32
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\jineng\gong\weapon\lingjian\HongLuanGong.java", "Java", 0, 26, 0, 5, 31
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\jineng\gong\weapon\lingjian\SheTianZhuiYueGong.java", "Java", 0, 25, 0, 5, 30
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\jineng\gong\weapon\lingjian\TianQiongGong.java", "Java", 0, 25, 0, 4, 29
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\jineng\gong\weapon\youxia\HeiTieNu.java", "Java", 0, 24, 0, 5, 29
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\jineng\gong\weapon\youxia\HongLinNu.java", "Java", 0, 24, 0, 5, 29
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\jineng\gong\weapon\youxia\JiaoLongNu.java", "Java", 0, 48, 0, 7, 55
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\jineng\gong\weapon\youxia\RiYueLiuXinNu.java", "Java", 0, 16, 0, 5, 21
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\jineng\zhan\weapon\jinzhong\ChiTongJian.java", "Java", 0, 37, 0, 7, 44
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\jineng\zhan\weapon\jinzhong\KunLunFeiXianJian.java", "Java", 0, 59, 0, 12, 71
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\jineng\zhan\weapon\jinzhong\QinTongJian.java", "Java", 0, 28, 0, 6, 34
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\jineng\zhan\weapon\jinzhong\TaiJiJian.java", "Java", 0, 42, 1, 7, 50
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\jineng\zhan\weapon\pojun\JinGuaChui.java", "Java", 0, 19, 0, 4, 23
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\jineng\zhan\weapon\pojun\KaiShanDao.java", "Java", 0, 19, 0, 4, 23
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\jineng\zhan\weapon\pojun\PoKongFu.java", "Java", 0, 19, 0, 4, 23
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\jineng\zhan\weapon\pojun\SanBaoYuRuYi.java", "Java", 0, 19, 0, 4, 23
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\jineng\zhan\weapon\pojun\TaoMuJian.java", "Java", 0, 29, 0, 6, 35
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\jineng\zhan\weapon\tanyun\HongYinQiang.java", "Java", 0, 38, 0, 12, 50
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\jineng\zhan\weapon\tanyun\HuTouZhanJinQiang.java", "Java", 0, 51, 0, 15, 66
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\jineng\zhan\weapon\tanyun\YinYueQiang.java", "Java", 0, 28, 0, 9, 37
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\jineng\zhan\weapon\tanyun\YouLongQiang.java", "Java", 0, 51, 0, 10, 61
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\shilian\huancheng\HuanCheng.java", "Java", 0, 14, 0, 2, 16
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\system\Act.java", "Java", 0, 2, 0, 4, 6
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\system\Buff.java", "Java", 0, 600, 0, 66, 666
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\system\Cure.java", "Java", 0, 23, 1, 3, 27
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\system\Damage.java", "Java", 0, 160, 10, 59, 229
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\system\DataContainer.java", "Java", 0, 63, 5, 20, 88
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\system\DoJiNeng.java", "Java", 0, -143, 0, -53, -196
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\system\Init.java", "Java", 0, 8, 0, 3, 11
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\system\Team.java", "Java", 0, 6, 0, 0, 6
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\system\act\ActFuling.java", "Java", 0, -1, 0, 0, -1
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\system\handleMonsters\DoMonsterAttack.java", "Java", 0, 33, 0, 10, 43
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\system\handleMonsters\DoMonsterAttacked.java", "Java", 0, 21, 0, 7, 28
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\system\handleMonsters\DoMonsterWuLiAttacked.java", "Java", 0, 52, 0, 10, 62
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\system\handleObsevers\DoAttackObserver.java", "Java", 0, 180, 1, 19, 200
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\system\handleObsevers\DoAttackedObserver.java", "Java", 0, 84, 0, 17, 101
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\system\handleObsevers\DoBaojiObserver.java", "Java", 0, 1, 0, 0, 1
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\system\handleObsevers\DoHitObserver.java", "Java", 0, 145, 0, 32, 177
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\system\handleObsevers\DoJiNengObservers.java", "Java", 0, 24, 1, 4, 29
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\system\handleObsevers\DoKillMonsterObserver.java", "Java", 0, 67, 0, 22, 89
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\system\handleObsevers\DoPlayerProjectileObserver.java", "Java", 0, 435, 3, 65, 503
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\system\handleObsevers\DoZhenfaObserver.java", "Java", 0, 22, 1, 7, 30
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\system\handlePets\DoPetDeath.java", "Java", 0, 10, 0, -1, 9
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\task\check\DayOfWeek.java", "Java", 0, 29, 0, 6, 35
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\task\check\Fulong.java", "Java", 0, 29, 0, 6, 35
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\task\check\Month.java", "Java", 0, 29, 0, 6, 35
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\task\check\Num.java", "Java", 0, 31, 0, 8, 39
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\task\check\Xiaoxiao.java", "Java", 0, 29, 0, 6, 35
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\task\check\Year.java", "Java", 0, 29, 0, 6, 35
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\task\hujia\Xie1.java", "Java", 0, 4, 0, -1, 3
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\task\hujia\Xie2345.java", "Java", 0, 4, 0, 3, 7
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\task\hujia\Xiong1.java", "Java", 0, 3, 0, 3, 6
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\task\hujia\Xiong2345.java", "Java", 0, 4, 0, 3, 7
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\task\other\ContinueLineDamage.java", "Java", 0, 36, 0, 9, 45
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\task\other\ContinueRangeDamage.java", "Java", 0, 38, 0, 8, 46
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\task\other\ContinuedLoseHp.java", "Java", 0, 40, 0, 13, 53
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\task\other\DrawProjectile.java", "Java", 0, 60, 0, 14, 74
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\task\other\LandDu.java", "Java", 0, 29, 1, 8, 38
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\task\other\ReflectProjectile.java", "Java", 0, 5, 0, 2, 7
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\task\other\ShuiDu.java", "Java", 0, 28, 1, 8, 37
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\task\player\BGM.java", "Java", 0, 18, 0, 6, 24
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\task\player\DisplayHp.java", "Java", 0, 101, 0, 25, 126
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\task\regainAttribute\RegainAttack.java", "Java", 0, 24, 0, 7, 31
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\task\regainAttribute\RegainFakang.java", "Java", 0, 24, 0, 7, 31
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\task\regainAttribute\RegainGedang.java", "Java", 0, 24, 0, 6, 30
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\task\regainAttribute\RegainHujia.java", "Java", 0, 24, 0, 6, 30
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\task\regainAttribute\RegainPofa.java", "Java", 0, 24, 0, 7, 31
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\task\regainAttribute\RegainPojia.java", "Java", 0, 24, 0, 8, 32
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\task\regainAttribute\RegainRenxing.java", "Java", 0, 24, 0, 6, 30
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\task\regainAttribute\RegainShengJi.java", "Java", 0, 24, 0, 7, 31
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\task\regainAttribute\XuanYun.java", "Java", 0, 24, 0, 8, 32
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\task\weapon\HongYinQiangFire.java", "Java", 0, 41, 0, 12, 53
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\task\weapon\SheTian.java", "Java", 0, 23, 1, 6, 30
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\task\weapon\YouLong.java", "Java", 0, 32, 0, 8, 40
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\task\weapon\YouLongShui.java", "Java", 0, 42, 1, 10, 53
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\task\yiqi\LAOZHANSHIDUNPAI.java", "Java", 0, 26, 0, 10, 36
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\utils\ComponentSet.java", "Java", 0, 1, 0, 1, 2
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\utils\GetEntity.java", "Java", 0, -12, 0, 1, -11
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\utils\LocationCheck.java", "Java", 0, -7, 7, 0, 0
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\utils\MoveEntity.java", "Java", 0, 123, 12, 30, 165
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\utils\MyLootTable.java", "Java", 0, -30, -1, -7, -38
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\utils\MySocket.java", "Java", 0, 46, 0, 7, 53
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\utils\PlaySound.java", "Java", 0, 12, 0, 4, 16
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\utils\RandomChest.java", "Java", 0, 137, 0, 16, 153
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\utils\SQL.java", "Java", 0, 33, 26, 1, 60
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\utils\SendInformation.java", "Java", 0, 1, 0, 1, 2
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\utils\Transfer.java", "Java", 0, -59, 0, -16, -75
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\utils\loot\MyLootTable.java", "Java", 0, 38, 0, 13, 51
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\utils\loot\NumItem.java", "Java", 0, 10, 0, 4, 14
"d:\panling\yuehua-plugin\src\main\java\com\xiaoxiaoowo\yuehua\utils\loot\ProItem.java", "Java", 0, 10, 0, 4, 14
"d:\panling\yuehua-plugin\src\main\resources\plugin.yml", "YAML", -4, 0, 0, 0, -4
"Total", "-", -4, 12105, 640, 2615, 15356
